timestamp,crop_type,growth_stage,soil_moisture,air_humidity,temperature,irrigate
2026-07-09 19:00:00,tomato,seedling,73.1,75.1,29.5,0
2026-07-09 20:00:00,tomato,seedling,68.7,89.7,27.3,0
2026-07-09 21:00:00,tomato,fruiting,63.0,94.0,24.8,0
2026-07-09 22:00:00,tomato,fruiting,60.7,81.9,27.9,0
2026-07-09 23:00:00,tomato,seedling,56.8,90.6,23.3,0
2026-07-10 00:00:00,tomato,vegetative,56.3,98.0,20.6,0
2026-07-10 01:00:00,tomato,fruiting,55.0,84.5,22.6,0
2026-07-10 02:00:00,tomato,seedling,52.3,97.9,19.1,0
2026-07-10 03:00:00,tomato,fruiting,49.5,92.0,21.4,1
2026-07-10 04:00:00,tomato,fruiting,57.6,90.0,21.6,0
2026-07-10 05:00:00,tomato,fruiting,59.2,90.6,21.0,0
2026-07-10 06:00:00,tomato,flowering,57.9,83.4,21.2,1
2026-07-10 07:00:00,tomato,seedling,69.4,93.6,22.1,1
2026-07-10 08:00:00,tomato,flowering,78.4,77.2,26.7,0
2026-07-10 09:00:00,tomato,flowering,72.4,80.0,28.8,0
2026-07-10 10:00:00,tomato,vegetative,69.5,82.6,25.7,0
2026-07-10 11:00:00,tomato,seedling,64.3,76.1,29.8,0
2026-07-10 12:00:00,tomato,vegetative,60.8,80.6,28.8,0
2026-07-10 13:00:00,tomato,fruiting,60.7,55.5,33.2,1
2026-07-10 14:00:00,tomato,vegetative,72.3,56.9,32.5,0
2026-07-10 15:00:00,tomato,seedling,68.9,69.1,35.8,0
2026-07-10 16:00:00,tomato,fruiting,71.9,70.5,31.9,0
2026-07-10 17:00:00,tomato,seedling,70.8,57.7,32.3,0
2026-07-10 18:00:00,tomato,flowering,67.7,68.9,30.9,0
2026-07-10 19:00:00,tomato,flowering,68.4,65.7,30.6,1
2026-07-10 20:00:00,tomato,seedling,80.1,78.4,26.9,0
2026-07-10 21:00:00,tomato,flowering,74.1,79.7,28.2,0
2026-07-10 22:00:00,tomato,fruiting,76.4,78.6,27.6,0
2026-07-10 23:00:00,tomato,seedling,75.2,90.9,24.4,0
2026-07-11 00:00:00,tomato,seedling,74.7,82.5,21.7,0
2026-07-11 01:00:00,tomato,flowering,71.6,98.0,20.4,0
2026-07-11 02:00:00,tomato,vegetative,69.6,92.9,22.4,0
2026-07-11 03:00:00,tomato,seedling,67.1,98.0,22.1,0
2026-07-11 04:00:00,tomato,flowering,62.3,87.3,20.0,0
2026-07-11 05:00:00,tomato,seedling,59.3,86.7,23.5,1
2026-07-11 06:00:00,tomato,fruiting,72.4,77.9,24.3,0
2026-07-11 07:00:00,tomato,seedling,71.6,89.7,22.7,1
2026-07-11 08:00:00,tomato,fruiting,82.3,86.5,27.6,0
2026-07-11 09:00:00,tomato,fruiting,81.3,87.3,26.3,0
2026-07-11 10:00:00,tomato,seedling,80.2,82.2,27.3,0
2026-07-11 11:00:00,tomato,vegetative,76.5,80.8,27.9,0
2026-07-11 12:00:00,tomato,seedling,71.8,78.0,31.2,0
2026-07-11 13:00:00,tomato,seedling,68.1,57.0,32.6,0
2026-07-11 14:00:00,tomato,vegetative,69.4,71.4,33.4,1
2026-07-11 15:00:00,tomato,seedling,80.0,61.7,35.4,0
2026-07-11 16:00:00,tomato,vegetative,78.4,52.8,32.4,0
2026-07-11 17:00:00,tomato,fruiting,76.5,70.4,33.8,0
2026-07-11 18:00:00,tomato,vegetative,74.5,64.4,32.2,1
2026-07-11 19:00:00,tomato,vegetative,84.3,61.0,29.6,0
2026-07-11 20:00:00,tomato,flowering,86.6,76.1,29.8,0
2026-07-11 21:00:00,tomato,seedling,81.4,82.4,27.6,0
2026-07-11 22:00:00,tomato,seedling,80.5,85.1,23.6,0
2026-07-11 23:00:00,tomato,flowering,77.8,88.3,24.4,0
2026-07-12 00:00:00,tomato,fruiting,77.4,85.2,23.1,0
2026-07-12 01:00:00,tomato,seedling,80.3,98.0,23.2,0
2026-07-12 02:00:00,tomato,vegetative,77.3,93.8,21.7,0
2026-07-12 03:00:00,tomato,flowering,74.2,98.0,23.1,0
2026-07-12 04:00:00,tomato,fruiting,70.5,91.1,21.2,0
2026-07-12 05:00:00,tomato,flowering,67.1,98.0,20.2,0
2026-07-12 06:00:00,tomato,seedling,68.6,86.9,26.4,1
2026-07-12 07:00:00,tomato,fruiting,80.0,85.4,22.4,0
2026-07-12 08:00:00,tomato,vegetative,75.6,81.3,25.5,0
2026-07-12 09:00:00,tomato,fruiting,72.3,74.8,28.7,1
2026-07-12 10:00:00,tomato,seedling,82.2,75.4,28.5,0
2026-07-12 11:00:00,tomato,fruiting,81.7,66.6,30.7,0
2026-07-12 12:00:00,tomato,vegetative,81.6,65.2,31.4,0
2026-07-12 13:00:00,tomato,flowering,78.4,71.4,30.9,0
2026-07-12 14:00:00,tomato,fruiting,77.7,59.4,33.3,0
2026-07-12 15:00:00,tomato,flowering,76.6,77.3,32.5,0
2026-07-12 16:00:00,tomato,vegetative,72.4,68.6,33.0,1
2026-07-12 17:00:00,tomato,seedling,81.9,70.8,30.9,0
2026-07-12 18:00:00,tomato,flowering,81.1,70.6,29.9,0
2026-07-12 19:00:00,tomato,seedling,81.4,75.8,30.0,0
2026-07-12 20:00:00,tomato,flowering,81.8,73.0,27.9,0
2026-07-12 21:00:00,tomato,flowering,77.2,71.7,29.2,0
2026-07-12 22:00:00,tomato,vegetative,78.2,84.9,25.1,0
2026-07-12 23:00:00,tomato,fruiting,75.2,88.1,24.2,0
2026-07-13 00:00:00,tomato,seedling,73.9,89.3,21.8,0
2026-07-13 01:00:00,tomato,fruiting,71.8,98.0,23.8,0
2026-07-13 02:00:00,tomato,fruiting,70.5,88.3,22.2,0
2026-07-13 03:00:00,tomato,seedling,68.8,98.0,20.3,0
2026-07-13 04:00:00,tomato,flowering,70.0,95.7,20.9,0
2026-07-13 05:00:00,tomato,vegetative,68.9,82.0,23.2,0
2026-07-13 06:00:00,tomato,flowering,68.8,95.7,21.4,0
2026-07-13 07:00:00,tomato,seedling,66.3,98.0,25.7,0
2026-07-13 08:00:00,tomato,vegetative,63.9,79.4,24.7,1
2026-07-13 09:00:00,tomato,flowering,69.5,56.4,30.1,0
2026-07-13 10:00:00,tomato,flowering,70.4,74.1,28.8,0
2026-07-13 11:00:00,tomato,vegetative,68.6,73.5,29.9,0
2026-07-13 12:00:00,tomato,seedling,69.4,67.8,31.6,0
2026-07-13 13:00:00,tomato,fruiting,65.1,70.6,33.0,0
2026-07-13 14:00:00,tomato,flowering,65.5,65.0,31.2,0
2026-07-13 15:00:00,tomato,flowering,61.0,63.2,32.1,1
2026-07-13 16:00:00,tomato,flowering,71.5,62.1,34.3,0
2026-07-13 17:00:00,tomato,fruiting,69.9,66.2,32.2,1
2026-07-13 18:00:00,tomato,flowering,72.8,65.4,29.6,0
2026-07-13 19:00:00,tomato,vegetative,70.8,56.6,28.7,0
2026-07-13 20:00:00,tomato,flowering,68.7,82.2,27.0,0
2026-07-13 21:00:00,tomato,vegetative,66.8,86.5,28.5,0
2026-07-13 22:00:00,tomato,seedling,65.3,76.9,25.9,0
2026-07-13 23:00:00,tomato,seedling,62.4,91.4,23.2,0
2026-07-14 00:00:00,tomato,fruiting,59.2,77.2,23.2,0
2026-07-14 01:00:00,tomato,fruiting,60.1,94.3,22.4,0
2026-07-14 02:00:00,tomato,seedling,59.5,95.3,20.2,1
2026-07-14 03:00:00,tomato,flowering,71.0,96.7,21.8,0
2026-07-14 04:00:00,tomato,seedling,73.5,98.0,21.3,0
2026-07-14 05:00:00,tomato,flowering,71.0,94.2,20.5,0
2026-07-14 06:00:00,tomato,seedling,65.9,75.4,23.9,0
2026-07-14 07:00:00,tomato,flowering,70.4,93.2,22.2,0
2026-07-14 08:00:00,tomato,fruiting,67.9,79.8,26.7,1
2026-07-14 09:00:00,tomato,flowering,84.0,84.3,25.2,0
2026-07-14 10:00:00,tomato,fruiting,84.3,76.2,27.2,0
2026-07-14 11:00:00,tomato,fruiting,84.2,75.9,29.5,0
2026-07-14 12:00:00,tomato,seedling,85.4,61.5,33.1,0
2026-07-14 13:00:00,tomato,vegetative,84.7,65.6,30.8,0
2026-07-14 14:00:00,tomato,fruiting,84.2,68.5,33.3,0
2026-07-14 15:00:00,tomato,flowering,80.7,76.4,33.2,0
2026-07-14 16:00:00,tomato,fruiting,80.3,62.9,35.7,1
2026-07-14 17:00:00,tomato,seedling,87.0,81.8,32.5,0
2026-07-14 18:00:00,tomato,flowering,82.7,64.7,31.0,0
2026-07-14 19:00:00,tomato,flowering,80.7,79.1,29.1,0
2026-07-14 20:00:00,tomato,vegetative,80.4,87.8,26.7,0
2026-07-14 21:00:00,tomato,flowering,80.3,91.4,25.9,0
2026-07-14 22:00:00,tomato,vegetative,80.3,92.2,25.2,0
2026-07-14 23:00:00,tomato,seedling,81.0,96.9,23.7,0
2026-07-15 00:00:00,tomato,flowering,77.9,77.4,22.8,0
2026-07-15 01:00:00,tomato,flowering,74.0,98.0,21.2,0
2026-07-15 02:00:00,tomato,seedling,73.9,98.0,16.7,0
2026-07-15 03:00:00,tomato,seedling,70.1,98.0,22.9,0
2026-07-15 04:00:00,tomato,fruiting,70.0,88.3,22.5,0
2026-07-15 05:00:00,tomato,vegetative,69.0,98.0,21.5,0
2026-07-15 06:00:00,tomato,seedling,67.5,85.3,23.4,0
2026-07-15 07:00:00,tomato,seedling,68.1,68.6,21.6,1
2026-07-15 08:00:00,tomato,fruiting,76.2,85.4,26.4,1
2026-07-15 09:00:00,tomato,flowering,82.9,74.5,27.0,0
2026-07-15 10:00:00,tomato,fruiting,83.3,74.6,28.3,0
2026-07-15 11:00:00,tomato,seedling,81.6,77.8,31.3,0
2026-07-15 12:00:00,tomato,seedling,81.9,59.2,29.8,0
2026-07-15 13:00:00,tomato,fruiting,81.2,80.1,32.6,0
2026-07-15 14:00:00,tomato,flowering,79.5,71.5,33.6,0
2026-07-15 15:00:00,tomato,flowering,74.4,60.2,32.0,0
2026-07-15 16:00:00,tomato,flowering,72.5,55.1,33.0,0
2026-07-15 17:00:00,tomato,vegetative,67.3,62.4,33.3,1
2026-07-15 18:00:00,tomato,flowering,80.3,66.3,29.9,0
2026-07-15 19:00:00,tomato,seedling,79.6,77.5,29.9,0
2026-07-15 20:00:00,tomato,flowering,77.5,86.1,28.2,0
2026-07-15 21:00:00,tomato,flowering,74.5,87.8,27.5,0
2026-07-15 22:00:00,tomato,fruiting,72.7,79.1,25.6,0
2026-07-15 23:00:00,tomato,seedling,72.2,76.3,25.6,0
2026-07-16 00:00:00,tomato,fruiting,70.7,84.5,21.5,0
2026-07-16 01:00:00,tomato,fruiting,65.6,86.9,22.6,0
2026-07-16 02:00:00,tomato,vegetative,64.1,78.7,24.2,0
2026-07-16 03:00:00,tomato,flowering,62.0,94.0,21.1,0
2026-07-16 04:00:00,tomato,flowering,61.9,88.5,20.9,0
2026-07-16 05:00:00,tomato,flowering,57.7,89.4,24.3,0
2026-07-16 06:00:00,tomato,flowering,54.1,98.0,21.3,1
2026-07-16 07:00:00,tomato,seedling,65.7,89.7,22.9,1
2026-07-16 08:00:00,tomato,flowering,71.9,88.6,24.2,0
2026-07-16 09:00:00,tomato,vegetative,74.3,92.0,24.7,0
2026-07-16 10:00:00,tomato,vegetative,72.4,76.4,26.4,0
2026-07-16 11:00:00,tomato,flowering,71.4,63.1,30.1,0
2026-07-16 12:00:00,tomato,seedling,72.8,66.1,30.3,0
2026-07-16 13:00:00,tomato,fruiting,75.0,76.9,30.0,0
2026-07-16 14:00:00,tomato,seedling,72.3,69.8,32.5,0
2026-07-16 15:00:00,tomato,flowering,68.5,59.5,33.8,0
2026-07-16 16:00:00,tomato,seedling,67.1,68.5,33.0,1
2026-07-16 17:00:00,tomato,vegetative,82.5,72.7,32.8,0
2026-07-16 18:00:00,tomato,vegetative,82.4,59.6,31.5,0
2026-07-16 19:00:00,tomato,seedling,77.9,73.9,29.5,0
2026-07-16 20:00:00,tomato,vegetative,76.8,76.6,29.2,0
2026-07-16 21:00:00,tomato,vegetative,74.8,82.0,25.5,0
2026-07-16 22:00:00,tomato,vegetative,70.1,87.7,26.3,0
2026-07-16 23:00:00,tomato,flowering,68.3,86.6,25.9,0
2026-07-17 00:00:00,tomato,seedling,67.2,86.2,22.6,0
2026-07-17 01:00:00,tomato,fruiting,65.3,98.0,24.3,0
2026-07-17 02:00:00,tomato,seedling,61.9,98.0,19.1,0
2026-07-17 03:00:00,tomato,seedling,62.9,98.0,20.0,0
2026-07-17 04:00:00,tomato,fruiting,59.3,98.0,19.5,0
2026-07-17 05:00:00,tomato,fruiting,57.9,98.0,21.4,0
2026-07-17 06:00:00,tomato,fruiting,58.5,79.0,23.1,0
2026-07-17 07:00:00,tomato,fruiting,59.4,84.2,24.2,1
2026-07-17 08:00:00,tomato,fruiting,72.6,76.9,26.4,1
2026-07-17 09:00:00,tomato,seedling,87.6,75.6,27.8,0
2026-07-17 10:00:00,tomato,flowering,83.9,85.8,28.1,0
2026-07-17 11:00:00,tomato,fruiting,81.8,75.0,27.9,0
2026-07-17 12:00:00,tomato,seedling,78.8,77.1,32.2,0
2026-07-17 13:00:00,tomato,flowering,77.4,70.0,33.1,0
2026-07-17 14:00:00,tomato,seedling,72.1,83.7,30.9,0
2026-07-17 15:00:00,tomato,seedling,74.3,69.3,32.2,0
2026-07-17 16:00:00,tomato,seedling,72.0,69.1,32.3,1
2026-07-17 17:00:00,tomato,fruiting,86.8,60.8,31.9,0
2026-07-17 18:00:00,tomato,flowering,87.8,74.4,32.0,0
2026-07-17 19:00:00,tomato,flowering,86.9,82.2,29.9,0
2026-07-17 20:00:00,tomato,fruiting,85.0,78.2,27.3,0
2026-07-17 21:00:00,tomato,flowering,86.0,77.7,24.9,0
2026-07-17 22:00:00,tomato,flowering,86.1,85.2,25.6,0
2026-07-17 23:00:00,tomato,flowering,84.5,77.6,22.1,0
2026-07-18 00:00:00,tomato,flowering,81.8,89.4,23.2,0
2026-07-18 01:00:00,tomato,flowering,76.7,98.0,20.2,0
2026-07-18 02:00:00,tomato,flowering,76.3,94.2,20.6,0
2026-07-18 03:00:00,tomato,seedling,76.2,98.0,19.9,0
2026-07-18 04:00:00,tomato,vegetative,72.2,98.0,20.0,0
2026-07-18 05:00:00,tomato,seedling,68.7,86.4,20.6,0
2026-07-18 06:00:00,tomato,fruiting,69.1,91.0,22.6,1
2026-07-18 07:00:00,tomato,flowering,79.4,98.0,24.0,0
2026-07-18 08:00:00,tomato,fruiting,80.8,88.3,25.3,0
2026-07-18 09:00:00,tomato,fruiting,78.8,74.7,25.7,0
2026-07-18 10:00:00,tomato,seedling,79.1,68.2,28.7,0
2026-07-18 11:00:00,tomato,seedling,76.3,87.0,28.2,0
2026-07-18 12:00:00,tomato,flowering,72.9,62.9,31.4,1
2026-07-18 13:00:00,tomato,seedling,85.4,72.5,32.3,0
2026-07-18 14:00:00,tomato,seedling,85.2,68.4,32.2,0
2026-07-18 15:00:00,tomato,seedling,83.6,52.9,34.3,0
2026-07-18 16:00:00,tomato,seedling,81.8,64.7,31.7,0
2026-07-18 17:00:00,tomato,fruiting,77.1,75.6,30.3,1
2026-07-18 18:00:00,tomato,vegetative,90.0,64.0,30.9,0
2026-07-18 19:00:00,tomato,vegetative,86.1,76.7,31.0,0
2026-07-18 20:00:00,tomato,flowering,85.0,67.5,29.7,0
2026-07-18 21:00:00,tomato,flowering,85.9,84.1,26.6,0
2026-07-18 22:00:00,tomato,vegetative,80.8,70.3,26.6,0
2026-07-18 23:00:00,tomato,vegetative,77.3,90.6,23.5,0
2026-07-19 00:00:00,tomato,seedling,74.9,88.5,23.0,0
2026-07-19 01:00:00,tomato,seedling,74.1,98.0,22.4,0
2026-07-19 02:00:00,tomato,fruiting,71.7,93.2,18.7,0
2026-07-19 03:00:00,tomato,fruiting,69.4,98.0,22.2,0
2026-07-19 04:00:00,tomato,flowering,68.4,90.5,22.3,0
2026-07-19 05:00:00,tomato,seedling,66.6,90.8,21.0,0
2026-07-19 06:00:00,tomato,seedling,63.8,86.7,23.6,0
2026-07-19 07:00:00,tomato,seedling,59.3,87.3,24.6,1
2026-07-19 08:00:00,tomato,fruiting,71.0,93.3,24.8,0
2026-07-19 09:00:00,tomato,flowering,69.8,86.0,27.8,1
2026-07-19 10:00:00,tomato,vegetative,78.0,85.9,27.1,0
2026-07-19 11:00:00,tomato,flowering,74.2,71.8,29.7,0
2026-07-19 12:00:00,tomato,flowering,73.6,55.5,31.6,0
2026-07-19 13:00:00,tomato,flowering,74.6,74.5,33.2,0
2026-07-19 14:00:00,tomato,vegetative,76.9,69.0,34.0,0
2026-07-19 15:00:00,tomato,seedling,77.1,70.5,34.2,0
2026-07-19 16:00:00,tomato,seedling,74.9,77.2,32.9,1
2026-07-19 17:00:00,tomato,flowering,85.2,72.4,33.3,0
2026-07-19 18:00:00,tomato,flowering,84.5,76.3,33.4,0
2026-07-19 19:00:00,tomato,vegetative,81.6,73.0,30.4,0
2026-07-19 20:00:00,tomato,seedling,76.1,53.2,31.3,0
2026-07-19 21:00:00,tomato,fruiting,77.2,94.3,24.7,0
2026-07-19 22:00:00,tomato,seedling,72.6,92.1,24.1,0
2026-07-19 23:00:00,tomato,flowering,68.4,78.2,24.0,0
2026-07-20 00:00:00,tomato,vegetative,63.3,86.0,24.2,0
2026-07-20 01:00:00,tomato,seedling,60.9,91.8,22.0,1
2026-07-20 02:00:00,tomato,fruiting,71.7,98.0,19.4,0
2026-07-20 03:00:00,tomato,seedling,70.1,94.6,19.8,0
2026-07-20 04:00:00,tomato,fruiting,69.2,98.0,20.5,0
2026-07-20 05:00:00,tomato,vegetative,69.1,95.8,21.6,0
2026-07-20 06:00:00,tomato,fruiting,68.0,91.7,21.3,0
2026-07-20 07:00:00,tomato,flowering,65.6,74.5,24.9,1
2026-07-20 08:00:00,tomato,vegetative,76.1,69.2,26.2,0
2026-07-20 09:00:00,tomato,seedling,75.2,78.5,27.9,0
2026-07-20 10:00:00,tomato,fruiting,76.4,86.5,26.1,0
2026-07-20 11:00:00,tomato,seedling,74.0,82.3,31.0,0
2026-07-20 12:00:00,tomato,fruiting,72.7,66.8,32.9,1
2026-07-20 13:00:00,tomato,flowering,79.7,64.1,31.8,0
2026-07-20 14:00:00,tomato,fruiting,78.4,62.8,33.4,0
2026-07-20 15:00:00,tomato,fruiting,77.4,73.5,32.4,0
2026-07-20 16:00:00,tomato,flowering,76.0,65.6,34.5,1
2026-07-20 17:00:00,tomato,vegetative,80.5,59.3,34.4,0
2026-07-20 18:00:00,tomato,vegetative,82.3,63.0,32.2,0
2026-07-20 19:00:00,tomato,fruiting,79.7,73.4,29.4,0
2026-07-20 20:00:00,tomato,seedling,77.1,81.0,29.8,0
2026-07-20 21:00:00,tomato,fruiting,75.0,69.6,25.1,0
2026-07-20 22:00:00,tomato,vegetative,73.5,85.1,24.6,0
2026-07-20 23:00:00,tomato,fruiting,67.7,81.9,24.2,0
2026-07-21 00:00:00,tomato,flowering,65.8,93.3,20.8,0
2026-07-21 01:00:00,tomato,seedling,63.0,72.9,22.6,0
2026-07-21 02:00:00,tomato,vegetative,64.5,98.0,19.0,0
2026-07-21 03:00:00,tomato,seedling,62.0,98.0,22.8,0
2026-07-21 04:00:00,tomato,flowering,58.0,90.9,21.8,0
2026-07-21 05:00:00,tomato,seedling,54.7,92.8,21.6,1
2026-07-21 06:00:00,tomato,flowering,64.7,98.0,21.3,0
2026-07-21 07:00:00,tomato,fruiting,61.4,93.7,25.8,0
2026-07-21 08:00:00,tomato,vegetative,60.6,84.4,25.4,0
2026-07-21 09:00:00,tomato,vegetative,62.5,95.3,27.2,1
2026-07-21 10:00:00,tomato,flowering,74.6,80.2,28.9,0
2026-07-21 11:00:00,tomato,flowering,74.9,72.7,28.3,0
2026-07-21 12:00:00,tomato,seedling,73.3,61.4,33.2,0
2026-07-21 13:00:00,tomato,vegetative,67.7,72.3,31.4,0
2026-07-21 14:00:00,tomato,fruiting,65.5,66.2,31.8,0
2026-07-21 15:00:00,tomato,flowering,64.0,64.0,34.1,1
2026-07-21 16:00:00,tomato,seedling,80.3,76.4,32.9,0
2026-07-21 17:00:00,tomato,vegetative,78.8,47.2,35.5,0
2026-07-21 18:00:00,tomato,seedling,77.5,68.5,32.7,0
2026-07-21 19:00:00,tomato,vegetative,75.3,54.8,32.6,0
2026-07-21 20:00:00,tomato,fruiting,71.2,79.0,28.2,0
2026-07-21 21:00:00,tomato,fruiting,65.7,83.1,25.0,0
2026-07-21 22:00:00,tomato,fruiting,65.3,75.1,24.5,0
2026-07-21 23:00:00,tomato,fruiting,64.4,91.9,25.9,0
2026-07-22 00:00:00,tomato,seedling,62.3,98.0,21.0,0
2026-07-22 01:00:00,tomato,flowering,61.2,78.6,22.1,0
